SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
437122731	2018-02-02 12:21:12.000	s9002934	main	ehost	406	1
437122731	2018-02-02 12:21:13.000	s9002934	main	ehost	403	1
-1845155243	2018-02-02 14:24:17.000	s8863825	main	ehost	111	1
-1845155243	2018-02-02 14:24:22.000	s8863825	main	ehost	311	1
-1845155243	2018-02-02 14:24:32.000	s8863825	main	ehost	121	1
-1845155243	2018-02-02 14:24:42.000	s8863825	main	ehost	124	1
-1627983905	2018-02-02 14:25:50.000	s3694324	main	ehost	111	1
-1627983905	2018-02-02 14:25:54.000	s3694324	main	ehost	311	1
-1627983905	2018-02-02 14:26:02.000	s3694324	main	ehost	121	1
-824753363	2018-02-02 14:26:23.000	s5792493	main	ehost	111	1
-824753363	2018-02-02 14:26:27.000	s5792493	main	ehost	311	1
-824753363	2018-02-02 14:26:35.000	s5792493	main	ehost	121	1
683344653	2018-02-02 14:27:02.000	s4636287	main	ehost	111	1
683344653	2018-02-02 14:27:11.000	s4636287	main	ehost	121	1
16394878	2018-02-02 14:27:27.000	s1020297	main	ehost	111	1
16394878	2018-02-02 14:27:31.000	s1020297	main	ehost	311	1
16394878	2018-02-02 14:27:43.000	s1020297	main	ehost	121	1
1552698676	2018-02-02 14:28:05.000	s9009042	main	ehost	111	1
1552698676	2018-02-02 14:28:08.000	s9009042	main	ehost	311	1
1552698676	2018-02-02 14:28:18.000	s9009042	main	ehost	121	1
1552698676	2018-02-02 14:28:43.000	s9009042	main	ehost	123	1
1552698676	2018-02-02 14:28:54.000	s9009042	main	ehost	123	1
1552698676	2018-02-02 14:29:09.000	s9009042	main	ehost	123	1
1552698676	2018-02-02 14:30:13.000	s9009042	main	ehost	124	1
1552698676	2018-02-02 14:30:16.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:30:16.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:30:22.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:30:22.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:30:23.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:30:23.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:30:43.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:30:43.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:30:50.000	s9009042	main	ehost	407	1
1552698676	2018-02-02 14:30:50.000	s9009042	main	ehost	406	1
1552698676	2018-02-02 14:30:51.000	s9009042	main	ehost	135	1
1552698676	2018-02-02 14:30:51.000	s9009042	main	ehost	115	1
1552698676	2018-02-02 14:30:51.000	s9009042	main	ehost	123	1
